node_id,node,label,alexa_rank,daily_pageviews_per_visitor,daily_time_on_site,total_sites_linking_in,bounce_rate
20700,onion.rip,3,2025237.5,5.5,392.5,58.0,0.811
20701,wemakezines.com,3,5096447.0,1.0,158.8,51.0,0.6550999999999999
20702,episcopalchurch.org,3,230983.0,1.5,94.0,1983.0,0.771
20703,trumptowerny.com,3,1538481.0,2.0,121.0,68.0,0.577
20704,syrianwardaily.com,3,533027.0,1.1,73.0,5.0,0.843
20705,londonloancompany.com,3,737474.0,2.5,80.0,2.0,0.444
20706,thegccollegian.com,3,4442262.75,2.8600000000000003,208.8,5.0,0.4943000000000001
20707,britishimperialisminaustralia.blogspot.com,3,4284861.0,1.0,155.1,163.0,0.8293999999999999
20708,norwichpublicutilities.com,3,3206611.0,1.0,88.0,65.0,0.6442
20709,thelionsden.us,3,4468381.0,2.0,114.66666666666667,3.0,0.7272000000000001
20710,triblive.com,3,30590.0,1.7,171.0,4087.0,0.635
20711,thehealthdoor.com,3,4579273.0,1.0,358.0,1.0,0.344
20712,jstor.org,3,1171.0,2.04,151.0,22983.0,0.54
20713,polyamory.com,3,6581781.0,1.0,121.03333333333335,84.0,0.7109
20714,psiram.com,3,271036.0,3.0,201.0,212.0,0.6
20715,cusdi.org,3,4475216.0,1.0,145.6,30.0,0.71365
20716,filme-si-desene-animate.blogspot.com,3,2492607.678367872,1.9715257004956577,181.35624581906896,1447.7343520720856,0.6245180336832896
20717,aidc.org.za,2,3972801.3333333335,2.0,265.5,95.0,0.9
20718,mundabor.wordpress.com,3,1032419.0,1.0,102.0,136.0,0.7675
20719,seniorproviders.com,3,4471637.0,1.05,71.0,8.0,0.727
20720,thebriberyact.com,3,1378186.0,1.0,68.0,37.0,0.813
20721,salmoneus.net,3,120656.0,1.5,117.0,157.0,0.484
20722,bmaminnesota.org,3,4695040.233333333,1.9133333333333333,110.2,6.0,0.5288
20723,ronaldmcdowellart.com,3,5585798.666666667,3.0,503.0,2.0,0.8154
20724,siteintelgroup.com,3,482449.0,3.6,371.0,300.0,0.324
20725,greatmusings.com,3,5412564.0,2.0,209.0,6.0,0.5012000000000001
20726,triplecrownsvc.com,3,2982775.0,1.0,178.8,34.0,0.7477
20727,libertyonenews.com,3,4146420.5,3.0,70.0,18.0,0.6798
20728,10fitch.com,3,6542630.6,1.1,237.1333333333333,10.0,0.6377
20729,balfourproject.org,3,1933006.0,1.0,112.2,76.0,0.923
20730,socialebox.com,3,213405.0,1.1,76.0,66.0,0.833
20731,charter.net,3,15991.0,1.9,152.0,4301.0,0.246
20732,salenalettera.com,3,2573653.6,1.72,123.6,40.0,0.5642
20733,peoplekeep.com,3,110473.0,1.9,129.0,107.0,0.74
20734,cnsnews.com,0,37873.0,1.4,125.0,7446.0,0.768
20735,emerhub.com,3,149680.0,5.3,531.0,62.0,0.431
20736,orient-news.net,3,5735.0,2.5,206.0,2476.0,0.458
20737,technologynewsntrends.com,3,157341.0,1.6,104.0,68.0,0.598
20738,neuroandspineconsultants.com,3,4562934.6,2.04,178.2,2.0,0.3802
20739,timesofisrael.com,3,6146.0,1.84,257.0,7507.0,0.612
20740,thecelebsocial.com,3,4898384.0,2.0,156.4,6.0,0.46020000000000005
20741,touchngoid.com,3,1824532.0,1.0,77.0,11.0,0.909
20742,instagram.com,3,30.0,8.77,525.0,936360.0,0.265
20743,ecelebmag.com,3,3262912.0,1.0,129.76666666666668,3.0,0.71465
20744,zabursaries.com,3,5873397.0,1.0,180.2,7.0,0.604
20745,euro-defence.eu,3,3268177.0,3.0,250.0,6.0,0.46709999999999996
20746,unsettlingstories.tumblr.com,3,968505.0,2.0,323.0,4.0,0.417
20747,princegeorgescountymd.gov,3,279353.0,2.8,164.0,605.0,0.324
20748,inpursuitof.com,3,4562934.6,2.04,178.2,2.0,0.3802
20749,abandonedspaces.com,3,403164.0,1.3,162.0,86.0,0.83
20750,bridgetowellbeing.org,3,2308350.0,1.0,92.3,1.0,0.6820666666666667
20751,mavischao.blogspot.com,3,6251066.0,1.0,146.8,34.0,0.5984
20752,njfcu.org,3,1279370.0,1.0,59.0,24.0,0.714
20753,roadandtrack.com,3,21671.0,1.3,113.0,1942.0,0.711
20754,tightroperecords.com,3,640098.0,3.7,206.0,44.0,0.211
20755,thefullbrexit.com,3,3231491.0,1.0,541.6666666666667,4.0,0.5827333333333333
20756,patriotpost.us,1,90010.0,1.8,180.0,922.0,0.631
20757,hallfarmpark.co.uk,3,810644.0,1.0,99.2,7.0,0.7018000000000001
20758,wbaltv.com,3,64111.0,1.6,141.0,1577.0,0.346
20759,prophecynews.co.uk,3,6002245.666666667,1.75,159.1,34.0,0.5876666666666666
20760,shootermakeready.com,3,2089289.0,2.0,130.0,2.0,0.6461
20761,alfinnextlevel.wordpress.com,3,3800749.0,1.0,119.0,56.0,0.444
20762,newbeginningstherapy.co.nz,3,4479243.4,1.5,621.6,4.0,0.7118
20763,advertiseera.com,3,27068.0,5.8,241.0,74.0,0.339
20764,builtinchicago.org,3,59485.0,2.4,142.0,445.0,0.537
20765,wexfordplantation.com,3,1991165.0,2.0,133.0,15.0,0.7734666666666666
20766,frosina.org,3,3925624.0,1.0,100.0,107.0,0.818
20767,yell.com,3,34666.0,2.6,166.0,2855.0,0.525
20768,rlc.org,3,5102008.0,2.0,151.2,206.0,0.6971333333333333
20769,rejuvaglowme.com,3,9106558.0,2.0,100.6,2.0,0.711
20770,nationalmodelcongress.org,3,5351411.0,1.0,112.6,6.0,0.7392000000000001
20771,ghsiss.com,3,3571280.0,3.0,125.9,3.0,0.7402
20772,i-doser.com,3,846903.0,2.0,111.0,283.0,0.476
20773,oxfam.org,3,103877.0,1.5,120.0,3268.0,0.643
20774,nomajesty.com,3,3306556.0,1.0,91.5,50.0,0.6390000000000001
20775,sweetlittleonesblog.com,3,2653724.8,1.6,151.4,118.0,0.5828
20776,legion.org,3,159098.0,2.5,144.0,2473.0,0.6
20777,onekindplanet.org,3,89982.0,1.3,133.0,73.0,0.743
20778,fintechnews.hk,3,369557.0,1.4,138.0,107.0,0.792
20779,blackwealthweekend.com,3,4971638.0,1.6,135.5,1.0,0.7586
20780,howkidsdevelop.com,3,889950.0,1.0,88.0,102.0,0.88
20781,jacksontn.com,3,1943994.0,4.0,109.0,87.0,0.7324999999999999
20782,therougecollection.net,3,4626481.0,1.3333333333333333,176.0,24.0,0.634
20783,chinesefortunecalendar.com,3,431459.0,3.2,310.0,568.0,0.484
20784,whovotedagainst911healthbill.tumblr.com,3,1584877.0,2.0,149.0,2.0,0.2
20785,griftdrift.blogspot.com,3,3078876.2,1.6,130.4,30.0,0.5266
20786,btshoufa.net,3,1571337.0,1.0,71.8,132.0,0.5734
20787,sticky.digital,3,1841221.0,2.0,83.0,7.0,0.7474666666666667
20788,reproductivefreedomca.org,3,7251561.0,1.0,74.86666666666666,7.0,0.74865
20789,detailed.com,3,28968.0,1.5,96.0,85.0,0.734
20790,wellthisiswhatithink.com,3,9186479.0,1.0,133.26666666666665,5.0,0.6878
20791,potguide.com,3,68780.0,1.6,89.0,81.0,0.716
20792,malaysiadateline.com,3,426576.0,1.6,127.0,111.0,0.748
20793,videsta.com,3,292154.0,1.9,111.0,9.0,0.699
20794,cellularfunction.weebly.com,3,3097630.5,1.0,235.4,529.3333333333334,0.5559999999999999
20795,kibbutzulpan.org,3,8158227.0,2.0,137.4,18.0,0.625
20796,scdmvexpress.com,3,88850.0,4.1,217.0,3.0,0.32
20797,wsce.com,3,1561763.0,3.0,152.0,4.0,0.7251999999999998
20798,manarin.com,3,3751481.8,2.7600000000000002,181.2,8.0,0.4888
20799,joshhawley.com,3,3082707.0,2.0,293.69999999999993,13.0,0.51
20800,nancyshanteau.com,3,10742330.0,1.0,178.3,128.0,0.5297333333333334
20801,blocktoro.com,3,565933.0,1.3,60.0,46.0,0.813
20802,soshals.com,3,22178.0,2.7,430.0,67.0,0.549
20803,ycfba.org,3,4972454.5,1.0,113.3,2.0,0.6039
20804,n7qvc.wordpress.com,3,4479243.4,1.5,621.6,4.0,0.7118
20805,scitation.org,3,12051.0,2.0,135.0,1938.0,0.62
20806,signofthetimesdressagency.com,3,3541316.0,1.0,125.9,6.0,0.6554
20807,floridaopengov.org,3,2622146.0,2.0,226.0166666666667,3.0,0.5549
20808,newstalk931.com,3,2052853.0,1.0,162.0,15.0,0.5086
20809,faxweb.al,3,22807.0,2.5,210.0,154.0,0.517
20810,coldstonecreamery.ng,3,682295.0,2.3,135.0,15.0,0.368
20811,ledevoir.com,2,44986.0,1.3,133.0,3353.0,0.831
20812,theskedge.com,3,4971638.0,1.6,135.5,1.0,0.7586
20813,medicalaestheticshv.com,3,4695040.233333333,1.9133333333333333,110.2,6.0,0.5288
20814,buymtpkitonline.com,3,3183180.0,1.0,200.0,53.333333333333336,0.6728999999999999
20815,choppers.com,3,3557377.0,1.0,265.7333333333333,22.0,0.72526
20816,synaptop.com,3,572473.0,2.6,106.0,81.0,0.233
20817,familymeans.org,3,2013606.0,1.0,226.0,12.0,0.7
20818,north-korea-travel.com,3,2088249.0,2.0,198.0,89.0,0.8394999999999999
20819,1776channel.com,3,1875328.0,1.0,136.0,16.0,0.5635000000000001
20820,integrity-com.com,3,4479243.4,1.5,621.6,4.0,0.7118
20821,cosmicnews.org,3,1878412.0,1.0,263.0,51.0,0.575
20822,citypolyhs.org,3,5020547.0,1.0,104.6,9.0,0.7308666666666666
20823,nubaa.wordpress.com,3,4479243.4,1.5,621.6,4.0,0.7118
20824,thedramdallas.com,3,2745472.0,1.0,79.0,38.0,0.9
20825,aecf.org,3,421344.0,2.0,143.0,1172.0,0.681
20826,olmv.net,3,7441806.533333334,1.8,102.2,3.0,0.6106
20827,missouri.gop,3,5194530.0,2.0,178.8,16.0,0.6914
20828,intrepidmuseum.org,3,381262.0,4.0,478.0,870.0,0.246
20829,rtl.org,3,2821994.0,3.0,150.66666666666666,162.0,0.6976666666666667
20830,adoptionstogether.org,3,3231398.0,1.0,541.6666666666666,55.0,0.5827333333333333
20831,papergenocide.org,3,5162862.0,1.0,166.2,2.0,0.5988
20832,jl10ll.wordpress.com,3,7938035.0,1.0,202.0,7.0,0.873
20833,taiwanairpower.org,3,1568365.0,2.0,46.0,144.0,0.6908000000000001
20834,floridalgbtademocrats.org,3,4279327.666666667,1.0,66.0,9.0,0.722
20835,aqualyte.com.au,3,3751481.8,2.7600000000000002,181.2,8.0,0.4888
20836,telaria.com,3,34062.0,15.0,727.0,83.0,0.118
20837,memorycross.com,3,4210366.0,2.0,202.8,67.0,0.6382
20838,afp.com,2,12093.0,2.1,176.0,5190.0,0.584
20839,baronofthebluebook.wordpress.com,3,1900564.0,1.0,296.1833333333333,110.5,0.6427333333333334
20840,solidarity-us.org,3,640237.0,1.0,112.0,495.0,0.769
20841,esohr.org,3,3596958.0,1.0,297.0,42.0,0.6758
20842,hyfig.com,3,662375.0,2.5,240.0,18.0,0.552
20843,xyz.net.au,3,391000.0,1.9,181.0,86.0,0.42
20844,blissfulroots.com,3,518654.0,3.0,122.0,123.0,0.22
20845,mitco.mu,3,6262196.0,1.0,164.4,13.0,0.5222
20846,modellegislature.org,3,2789799.5,5.0,286.0,6.0,0.786
20847,blissfullyaware.com,3,4705959.0,1.0,80.0,49.0,0.578
20848,shalomtidings.org,3,785616.0,1.0,73.0,41.0,0.9
20849,aane.org,3,405278.0,1.7,118.0,239.0,0.773
20850,ninovus.com,3,4201774.0,1.0,90.2,36.0,0.8377000000000001
20851,mpfa.org.hk,3,120204.0,3.1,216.0,274.0,0.5
20852,hpschools.org,3,609236.0,1.5,134.0,84.0,0.544
20853,instantrunoff.com,3,8082498.0,1.0,124.7,96.0,0.6108
20854,bloglovin.com,3,12606.0,3.49,216.0,72821.0,0.366
20855,phillyrunners.org,3,9428837.0,1.0,359.2,10.0,0.5218
20856,shutking.blogspot.com,3,6525933.666666667,1.5,70.0,28.0,0.6534
20857,frankierusso.media,3,7764198.5,1.0,160.6,2.0,0.8449
20858,whitefusemedia.com,3,2492594.0,2.2333333333333334,102.0,19.0,0.6875
20859,edtechavenger.com,3,7869681.0,1.0,1121.3,5.0,0.7266666666666667
20860,heatherandlittle.com,3,4611255.0,1.0,112.1,23.0,0.629
20861,axishistory.com,3,135781.0,1.8,237.0,1153.0,0.562
20862,mannerofman.blogspot.com,3,2620934.8,1.4,151.86666666666667,23.0,0.5411
20863,thelott.com,3,15202.0,3.57,202.0,84.0,0.189
20864,armscontrolcenter.org,3,1289869.0,1.0,153.0,453.0,0.833
20865,censtarenergy.com,3,3027745.0,1.0,133.0,5.0,0.76
20866,globalpi.org,3,5930623.0,1.0,267.0,7.0,0.467
20867,constellateus.com,3,9957529.0,1.0,173.1,11.0,0.5614
20868,kourtneyroy.com,3,3648889.0,2.0,172.2,37.0,0.7228
20869,babygearlab.com,3,132464.0,2.0,136.0,125.0,0.622
20870,taxcrimefirm.com,3,7441806.533333334,1.8,102.2,3.0,0.6106
20871,livewatchw.de,3,8258956.0,2.0,218.6,2.0,0.5802
20872,heliosdesign.com,3,645616.0,1.0,110.0,43.0,0.828
20873,trulytimes.com,3,4319096.0,1.0,80.0,67.0,0.9
20874,azcapitoltimes.com,2,275003.0,1.5,92.0,626.0,0.488
20875,deconstructingglee.com,3,4562934.6,2.04,178.2,2.0,0.3802
20876,vera-lengsfeld.de,3,106539.0,1.4,169.0,171.0,0.707
20877,resellerratings.com,3,26289.0,2.4,144.0,1303.0,0.64
20878,freespeech.org,3,554455.0,1.3,97.0,1325.0,0.65
20879,modernatx.com,3,48073.0,2.3,140.0,121.0,0.538
20880,duchess-of-cornwall.co.uk,3,1116305.0,2.0,74.0,9.0,0.82
20881,sre.gob.mx,3,31898.0,2.3,219.0,2018.0,0.519
20882,visitmarfa.com,3,2053357.0,3.0,77.0,94.0,0.5086
20883,certifiablyobsessed.com,3,2863429.0,1.0,142.5,40.0,0.6610666666666667
20884,downtownkelowna.com,3,3204473.0,1.0,113.0,22.0,0.393
20885,mccl.org,3,4436297.0,1.0,228.0,109.0,0.755
20886,rutledgeproperties.com,3,4434413.0,1.0,219.4,6.0,0.5064
20887,harrisforwisconsin.com,3,4971638.0,1.6,135.5,1.0,0.7586
20888,ww2gravestone.com,3,857220.0,1.8,193.0,159.0,0.792
20889,genegeek.ca,3,3984671.0,3.0,116.8,16.0,0.5406
20890,pilot-database.com,3,4338623.0,1.0,81.0,5.0,0.875
20891,squarefoot.com.hk,3,54289.0,4.3,303.0,160.0,0.458
20892,5sswiking.com,3,4766799.0,5.0,162.13333333333335,6.0,0.6384000000000001
20893,midtermelections2018.wordpress.com,3,7441806.533333334,1.8,102.2,3.0,0.6106
20894,aphomeschoolers.com,3,2063942.0,3.0,67.0,21.0,0.757
20895,shootingandsafety.com,3,249660.0,1.2,72.0,66.0,0.825
20896,itsabouttv.com,3,8989018.0,1.0,155.2,38.0,0.545
20897,missourifreepress.com,3,771052.0,3.2,194.0,5.0,0.385
20898,pizzamoto.com,3,1732970.4,1.9419999999999997,190.3,66.0,0.6244
20899,foia.wiki,3,3334864.0,1.0,125.0,43.0,0.686
20900,megapraiseministries.com,3,4562934.6,2.04,178.2,2.0,0.3802
20901,financialissues.org,3,1023075.0,5.0,563.0,25.0,0.9
20902,the-mars-den.com,3,6913755.0,1.0,102.3,2.0,0.6411
20903,remembermarybarbour.wordpress.com,3,4671425.0,2.0,135.0,39.0,0.7340666666666666
20904,lamassu.is,3,932788.0,3.0,331.0,13.0,0.263
20905,stonington-ct.gov,3,2262886.0,1.0,120.5,73.0,0.821
20906,tavistockisfaggish.blogspot.com,3,5686268.0,1.0,337.8,2.0,0.5948
20907,jdnews.com,3,196548.0,1.8,151.0,779.0,0.69
20908,nationalchildrensalliance.org,3,1034963.0,1.0,109.0,289.0,0.842
20909,michaelbrooks.org,3,4397157.033333333,2.0,213.8,33.0,0.6066999999999999
20910,bestsoftnigeria.biz,3,1215400.0,1.0,56.0,18.0,0.615
20911,nraendorsedinsurance.com,3,775031.6666666666,3.3666666666666667,144.0,26.0,0.529
20912,ainsleyearhardt.net,3,4562934.6,2.04,178.2,2.0,0.3802
20913,whiskey5.com,3,3217202.0,1.0,182.73333333333335,3.0,0.6573
20914,wikimannia.org,3,608761.0,1.0,105.0,292.0,0.6
20915,www.gov.sg,3,26874.0,1.4,113.0,899.0,0.737
20916,isthmus.com,3,484896.0,1.3,122.0,749.0,0.792
20917,rightcurrent.com,3,4562934.6,2.04,178.2,2.0,0.3802
20918,nclrights.org,3,1534574.0,1.0,91.0,677.0,1.0
20919,rosesandbeauty.com,3,4442262.75,2.8600000000000003,208.8,5.0,0.4943000000000001
20920,lindasonline.com,3,426698.0,1.3,50.0,163.0,0.862
20921,healthlivingsolution.com,3,5267248.0,6.0,453.0,26.0,0.6736
20922,shalebubble.org,3,3521614.333333333,2.333333333333333,296.0,107.0,0.5568
20923,nextavenue.org,2,108538.0,1.4,108.0,1138.0,0.71
20924,redpepperinterns.com,3,2588045.6666666665,2.0,169.0,3.0,0.5245
20925,cityofharrison.com,3,1690930.0,2.0,119.0,30.0,0.7542000000000001
20926,episto.org,3,3458810.0,1.4,180.5,24.0,0.601
20927,citi.io,3,138042.0,7.4,672.0,134.0,0.26
20928,centerforneweconomics.org,3,2133227.0,1.0,134.2,131.0,0.571
20929,paintyourownguitar.com,3,3795990.2,1.3599999999999999,162.66666666666666,9.0,0.6691
20930,albundyquotes.com,3,5195188.0,1.0,173.4,2.0,0.732
20931,931wnox.com,3,7875625.0,1.0,675.5666666666666,23.0,0.7266666666666666
20932,eater.com,3,7759.0,1.51,118.0,6836.0,0.64
20933,opportunitynetwork.com,3,376479.0,2.9,230.0,64.0,0.52
20934,lacanianworks.net,3,3898810.0,2.0,310.0,29.0,0.947
20935,modernfirearms.net,3,282976.0,2.5,117.0,241.0,0.725
20936,pudr.org,3,3626964.0,5.0,216.0,41.0,0.5773
20937,eternalsymbols.com,3,7820141.0,1.0,240.4,5.0,0.5550666666666666
20938,ucbcomedy.com,3,980679.0,1.0,60.0,472.0,0.905
20939,manifestinjustice.wordpress.com,3,7441806.533333334,1.8,102.2,3.0,0.6106
20940,graphicmaps.com,3,757663.0,1.0,92.0,364.0,0.84
20941,dnastrandswright.weebly.com,3,2064669.1,1.6800000000000002,152.4,11.0,0.6518
20942,africlaw.com,3,2983495.933333333,3.5,102.0,17.0,0.5477
20943,europhysicsnews.org,3,1127282.0,1.0,89.0,294.0,0.621
20944,stevensonandsons.com,3,4802652.0,1.0,165.0,7.0,0.5862
20945,annaforflorida.com,3,5922385.0,1.0,161.0,3.0,0.5302
20946,hbnbm.com,3,4514925.0,1.0,69.0,21.0,0.476
20947,stacyontheright.com,3,7907008.0,1.0,192.8,41.0,0.5799
20948,serpo.org,3,4802440.0,1.0,165.0,170.0,0.5862
20949,thecompletepilgrim.com,3,1260075.0,1.0,92.0,46.0,0.636
20950,worldfamilysummit.org,3,3751481.8,2.7600000000000002,181.2,8.0,0.4888
20951,mpcdot.com,3,750841.2,1.8939999999999997,183.4,93.0,0.704
20952,americasbesthistory.com,3,264537.0,1.9,269.0,120.0,0.645
20953,chunichi.co.jp,3,12455.0,1.3,85.0,3245.0,0.786
20954,cfuzim.org,3,5051127.0,2.0,156.7,51.0,0.6577999999999999
20955,nsfas.org.za,3,64647.0,2.7,308.0,195.0,0.257
20956,mesopotamian-heritage.org,3,4463135.0,1.0,129.3,41.0,0.8284999999999998
20957,obamasrealfather.com,3,4192182.0,6.0,133.7,125.0,0.7007666666666666
20958,thehour.com,3,55000.0,1.5,91.0,690.0,0.82
20959,taompu.net,3,3495833.6666666665,5.25,125.0,2.0,0.478
20960,communications-major.com,3,1060727.0,1.0,120.0,59.0,0.857
20961,brainpop.com,3,3823.0,5.04,583.0,3495.0,0.211
20962,osbornethomas.org,3,4562934.6,2.04,178.2,2.0,0.3802
20963,lygdamus.com,3,3182128.5333333337,1.8199999999999998,104.4,12.0,0.6525000000000001
20964,johnredwoodsdiary.com,3,7334884.0,1.0,214.4,334.0,0.5569
20965,progressivenetwork.wordpress.com,3,318770.5,2.75,119.0,4.0,0.5685
20966,newsclick.in,3,76483.0,1.3,120.0,243.0,0.803
20967,anakasparian.com,3,5033429.0,1.0,224.5,6.0,0.857
20968,cadem.org,3,609119.0,3.8,255.0,246.0,0.364
20969,theabundantgift.blogspot.com,3,6197646.5,1.5,357.0,6.0,0.5947
20970,protrumpnews.com,3,174141.0,1.1,224.0,42.0,0.906
20971,watchgamehd.com,3,5416168.5,6.5,2591.0,2.0,0.081
20972,bluelineshootingcenter.com,3,2426043.0,3.0,240.0,1.0,0.5931
20973,spa.gov.sa,3,4696.0,6.1,349.0,1236.0,0.448
20974,homegrownwoodenflags.com,3,7994536.0,1.0,116.7,2.0,0.8008666666666666
20975,marginalrevolution.com,3,49207.0,1.3,143.0,3709.0,0.755
20976,sensei.ie,3,1581610.0,1.5,114.33333333333331,4.0,0.62425
20977,canadiandimension.com,2,767946.0,1.3,153.0,248.0,0.759
20978,pesnitnt.net,3,91727.0,1.2,80.0,50.0,0.797
20979,ricoconsign.com,3,715641.0,2.0,87.0,67.0,0.417
20980,9now.com.au,3,21434.0,2.1,101.0,100.0,0.583
20981,frontpagemag.com,0,42426.0,2.1,205.0,6174.0,0.591
20982,hackingdemocracy.com,3,2935637.0,1.0,163.3,93.0,0.6606
20983,doboksquawk.com,3,3023465.0,1.0,142.3,11.0,0.6498
20984,ruthmillington.co.uk,3,4200910.0,1.0,96.4,8.0,0.8376999999999999
20985,ldoceonline.com,3,3335.0,4.48,429.0,1590.0,0.434
20986,hkug.com.hk,3,4444951.0,3.0,169.2,15.0,0.6900000000000001
20987,justinessecrethouse.com,3,4442262.75,2.8600000000000003,208.8,5.0,0.4943000000000001
20988,grasscity.com,3,40279.0,2.3,150.0,629.0,0.611
20989,grainmart.in,3,113989.0,1.3,111.0,26.0,0.789
20990,rinkydinkpress.com,3,4562934.6,2.04,178.2,2.0,0.3802
20991,timeout.com,3,4354.0,1.43,99.0,12084.0,0.782
20992,lgbtqiainfo.weebly.com,3,3240934.0,1.0,116.4,9.0,0.6404
20993,civilwargazette.wordpress.com,3,1857084.0,1.0,85.0,21.0,0.5408666666666666
20994,jjteaparty.com,3,4352156.0,2.0,282.3,21.0,0.8480000000000001
20995,lottery.co.uk,3,405616.0,1.4,64.0,262.0,0.723
20996,investigativeproject.org,3,739629.0,2.0,158.0,1248.0,0.667
20997,digibridge.net,3,5874583.0,1.5,161.0,16.0,0.75
20998,prisonersolidarity.net,3,4419740.5,1.5,119.8,11.0,0.7751
20999,chomskylist.com,3,1993578.0,2.0,31.0,9.0,0.67
21000,wikipediam.org,3,570672.0,1.4,57.0,73.0,0.815
21001,maddoxjets.com,3,5106381.0,2.0,115.2,17.0,0.6718
21002,fedbar.org,3,1426144.0,2.0,63.0,457.0,0.818
21003,failzero.com,3,3583135.0,2.0,111.0,23.0,0.588
21004,iammysoul.com,3,1878432.0,1.0,129.0,11.0,0.5432
21005,adpay.com,3,168317.0,2.4,158.0,250.0,0.481
21006,dryveup.com,3,153411.0,3.6,265.0,42.0,0.354
21007,worldalerts.net,3,4562934.6,2.04,178.2,2.0,0.3802
21008,semantic-mediawiki.org,3,510637.0,2.6,99.0,499.0,0.643
21009,nypan.org,3,4274402.0,1.0,36.0,6.0,0.7596
21010,smallbusinesstoolbox.uk,3,4175060.0,1.0,187.0,38.0,0.422
21011,morrisdems.org,3,2185234.0,1.0,125.3,9.0,0.48980000000000007
21012,kevinalfredstrom.com,3,3631721.5,2.0,106.0,95.0,0.833
21013,progressivebloggers.ca,3,2777863.5,1.0,217.2,246.0,0.5611999999999999
21014,wzotradio.com,3,4276521.0,2.0,84.13333333333334,4.0,0.7945
21015,revelation12.ca,3,8906707.0,1.0,105.8,26.0,0.7682
21016,state.ia.us,3,162938.0,4.4,301.0,3383.0,0.154
21017,nametests.com,3,171609.0,1.7,170.0,181.0,0.712
21018,sdk.mk,3,11814.0,1.5,152.0,504.0,0.821
21019,themoviedb.org,3,3686.0,10.0,356.0,679.0,0.172
21020,buylatissemd.com,3,9191458.0,1.0,143.26666666666665,32.0,0.6365999999999999
21021,ohiodcca.org,3,3751481.8,2.7600000000000002,181.2,8.0,0.4888
21022,gazettes.com,3,352401.0,1.4,64.0,578.0,0.776
21023,exifdata.com,3,292382.0,2.3,126.0,89.0,0.231
21024,londonlovesbusiness.com,3,144661.0,1.4,97.0,510.0,0.683
21025,mostsuccessfulcoach.com,3,4971638.0,1.6,135.5,1.0,0.7586
21026,policyofliberty.net,3,5262496.0,1.0,184.6,55.0,0.6742
21027,semiticcontroversies.blogspot.com,3,4053663.6666666665,7.55,169.0,71.0,0.375
21028,ebdpratidin.com,3,65411.0,5.6,269.0,147.0,0.246
21029,zizek.uk,3,9869216.0,1.0,163.66666666666666,12.0,0.6016
21030,floxiehope.com,3,1019811.0,4.0,261.0,35.0,0.5780000000000001
21031,washingtonexaminer.com,2,7890.0,1.38,143.0,8732.0,0.781
21032,co-oplaw.org,3,1139518.0,1.0,104.0,60.0,0.733
21033,business-fundas.com,3,236393.0,1.5,72.0,223.0,0.756
21034,steveforkansas.com,3,4479243.4,1.5,621.6,4.0,0.7118
21035,alegriacm.com,3,6109160.0,3.0,405.2,1.0,0.6788000000000001
21036,globalzero.org,3,2907250.0,2.0,49.0,269.0,0.9
21037,clyp.it,3,22383.0,2.9,211.0,314.0,0.446
21038,iranfocus.com,3,1399997.0,1.0,95.0,838.0,0.929
21039,terryfoxawards.ca,3,3013304.0,3.0,105.0,56.0,0.6537333333333333
21040,uprootedpalestinians.wordpress.com,3,3701458.0,1.0,147.4,73.0,0.6663
21041,stophungernowsa.org,3,4695040.233333333,1.9133333333333333,110.2,6.0,0.5288
21042,yohohongkong.com,3,43349.0,3.1,188.0,103.0,0.461
21043,ebay.ie,3,8887.0,2.7,140.0,1160.0,0.531
21044,evidenceandanswers.org,3,2758275.0,2.0,211.8,14.0,0.7062666666666667
21045,ociac.org,3,6634111.0,1.0,560.0,6.0,0.5713999999999999
21046,philpapers.org,3,70739.0,2.4,126.0,1700.0,0.518
21047,abc6onyourside.com,3,96744.0,1.6,111.0,640.0,0.796
21048,waltheyer.com,3,6073432.0,1.0,101.83333333333334,32.0,0.5363
21049,seismic.com,3,17650.0,8.6,335.0,134.0,0.192
21050,infidels.org,3,671161.0,1.0,79.0,2549.0,0.857
21051,sslforfree.com,3,19424.0,5.0,314.0,89.0,0.145
21052,decimaltobinary.com,3,5492356.0,1.0,130.0,41.0,0.712
21053,patriotjournal.com,3,3997476.0,4.0,25.0,26.0,0.6257333333333334
21054,basicincome.org,3,485425.0,1.4,96.0,597.0,0.771
21055,illestlyrics.com,3,4212693.5,1.0,103.0,69.0,0.6392666666666666
21056,anabaptists.org,3,3586127.0,1.0,131.1,236.0,0.7074
21057,threesorryboys.com,3,5905250.0,1.0,241.3,8.0,0.5872999999999999
21058,ced.org,2,821184.0,2.0,122.0,245.0,0.833
21059,nseindia.com,3,858.0,3.1,420.0,4030.0,0.358
21060,goperiepa.com,3,265015.0,1.6,119.0,5.0,0.538
21061,wired.com,3,1367.0,1.4,117.0,59927.0,0.737
21062,kidsdata.org,3,1357469.0,2.0,110.0,130.0,0.6
21063,jewishreviewofbooks.com,3,937085.0,2.0,111.0,276.0,0.75
21064,jimdukeperspective.com,3,1416800.0,1.0,154.53333333333333,5.0,0.5409
21065,thesun.co.uk,1,1485.0,1.46,143.0,17982.0,0.775
21066,intoxicated.co.za,3,9082010.0,1.0,104.2,5.0,0.8009999999999999
21067,tufuturovale.com,3,4841715.5,1.5,205.0,4.0,0.583
21068,nicotineriver.com,3,351443.0,3.5,170.0,62.0,0.355
