node_id,node,label,alexa_rank,daily_pageviews_per_visitor,daily_time_on_site,total_sites_linking_in,bounce_rate,feat_domain,labelf0,labelf1,labelf2,labelf3
7692,british-paranormal.co.uk,3,0.1920423177128883,0.0211967014486576,0.118675092612478,-0.8721520777498111,0.4341947728168411,1,0,0,0,1
7693,ogwomensspecialist.com.sg,3,0.7856841384311308,-0.5923783453428789,-0.2118480104168049,-1.4180285518006548,-0.3283244066788567,1,0,0,0,1
7694,splcexposed.com,3,0.2393550967323974,0.0211967014486576,-0.1090516933696472,-0.3731743778059671,-0.3539402853650402,1,0,0,0,1
7695,branddenotes.blogspot.com,3,0.9738260589192932,-0.1015183079096496,-0.677456477245788,-1.2413519823850037,-0.0983772166121849,1,0,0,0,1
7696,smartbags.co.uk,3,0.4969935780858293,-0.5923783453428789,-0.8971517408321684,-0.4370550875555393,-0.0959943441762611,1,0,0,0,1
7697,gravescompany.com,3,0.4835136315163012,0.0211967014486576,0.2765902761923074,-0.2380280788414171,-1.4065741839344916,1,0,0,0,1
7698,nortonnorris.com,3,0.5925022512819288,-0.5923783453428789,-0.5038457956034564,-0.4370550875555393,1.533294683886813,1,0,0,0,1
7699,urlextractor.net,3,-0.666295092434763,-0.5923783453428789,-0.2884357701841323,0.1185408534408853,-1.930806119837784,1,0,0,0,1
7700,cityofsuttercreek.org,3,0.3736449753801216,-0.1751473135246339,0.013101896737655,-0.6752049681392618,0.1470586442879929,1,0,0,0,1
7701,yara.readthedocs.io,3,0.326078188576174,-0.5923783453428789,-0.0729202655813612,-0.6372908017184147,-0.5606544691814518,1,0,0,0,1
